Description,Index,Scenario,NumOfWords,TargetBlockId,ClickedBlockIdList,Accuracy(AvgOn10),TimeToComplete(AvgOn10),InternalUserIDList
"Raise your left hand in the air, slide it to your right, towards the center of your chest area reach directly across the table, and touch the blue block that is towards the end of the other side of the table, just in front  of and beside the orange and green block respectively.",586,Configuration_12_v1.png,53,8,"[8, 8, 8, 8, 6, 12, 8, 8, 8, 8]",0.818181818182,32.1193601818,"[146, 227, 100, 587, 273, 516, 469, 421, 348, 382]"
"Going form right to left, touch the third blue block on the table.",587,Configuration_2_v2.png,13,10,"[10, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.25,11.6196514167,"[316, 581, 267, 94, 415, 221, 376, 138, 458, 510]"
"Raise your left hand in the air, reach directly across the table in front of you and touch the third yellow block, the one that is directly adjacent to the blue block on the left.",584,Configuration_4_v1.png,35,6,"[13, 13, 7, 7, 6, 10, 7, 10, 10, 7]",0.181818181818,30.2190766364,"[373, 218, 296, 313, 134, 412, 505, 578, 455, 91]"
"Raise your right hand in the air, slide it towards your left,  towards the center of your chest area, reach directly across the table and touch the first blue block that is directly adjacent to the green block.",585,Configuration_14_v2.png,38,7,"[6, 3, 7, 9, 7, 7, 9, 10, 13, 7]",0.6,21.4482574,"[373, 218, 296, 313, 134, 412, 505, 578, 455, 91]"
"raise your right hand in the air,  reach directly across the table and touch the first orange block that falls under the shadow of your right hand.",582,Configuration_5_v1.png,27,11,"[7, 6, 6, 6, 11, 5, 6, 5, 6, 6]",0.1,24.5100896,"[435, 388, 475, 152, 247, 2, 328, 522, 279, 106]"
"Raise your right hand in the air, reach directly across the table and touch the first yellow block that is directly adjacent to the green block .",583,Configuration_13_v2.png,27,9,"[9, 9, 9, 9, 3, 9, 9, 9, 9, 9]",0.909090909091,23.646918,"[449, 166, 536, 406, 16, 489, 258, 128, 367, 307]"
"Raise your left hand, place it on the table, slide it forward to the first blue block on your left hand side.",581,Configuration_11_v2.png,22,4,"[10, 10, 10, 10, 10, 10, 10, 4, 10, 10]",0.307692307692,9.90245092308,"[15, 127, 405, 165, 366, 488, 448, 535, 306, 248]"
"Touch the first blue block on the table, from your right.",588,Configuration_7_v1.png,11,13,"[2, 2, 2, 2, 2, 2, 13, 6, 2, 2]",0.25,9.25132716667,"[441, 359, 239, 481, 285, 398, 158, 120, 568, 8]"
Pick up the green block that has a yellow block below it and a brown block above it.,589,Configuration_6_v2.png,18,8,"[8, 3, 8, 8, 8, 8, 8, 8, 8, 8]",0.909090909091,20.8851253636,"[229, 324, 102, 471, 518, 275, 589, 384, 431, 148]"
Grab the blue block on your left.,1436,Configuration_7_v1.png,7,13,"[13, 13, 13, 13, 13, 13, 13, 2, 13, 13]",0.9,7.791291,"[103, 230, 432, 325, 590, 149, 472, 385, 276, 519]"
grab the blue block that is right in front of the orange block .,1437,Configuration_2_v2.png,14,10,"[11, 10, 5, 5, 10, 5, 10, 10, 5, 3]",0.4,16.0992558,"[529, 399, 286, 159, 442, 121, 609, 240, 9, 360]"
Grab the orange block that is isolated from all the other blocks.,1435,Configuration_10_v1.png,12,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",1.0,7.17964930769,"[15, 127, 405, 165, 366, 488, 448, 535, 306, 248]"
Pick up the blue block that is directly behind the green block.,1432,Configuration_14_v2.png,12,7,"[7, 6, 7, 6, 7, 6, 6, 7, 7, 6]",0.615384615385,8.77953715385,"[403, 571, 364, 304, 125, 244, 465, 179, 13, 486]"
Pick up the second furthest yellow block on your right.,1430,Configuration_4_v1.png,10,6,"[7, 13, 3, 5, 7, 13, 7, 5, 7, 13]",0.230769230769,12.7887554615,"[508, 413, 92, 456, 136, 374, 219, 265, 579, 314]"
grab the yellow block.,1438,Configuration_1_v1.png,4,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,5.1492564,"[497, 150, 591, 386, 326, 277, 433, 231, 520, 104]"
grab the second yellow  block from the left that is touching the green block.,1439,Configuration_13_v2.png,14,9,"[12, 11, 10, 12, 9, 9, 9, 9, 9, 11]",0.5,15.4653649,"[282, 109, 395, 525, 438, 331, 236, 609, 478, 5]"
pick up the green block that is directly to the right of the one in the center.,1349,Configuration_8_v1.png,17,6,"[6, 6, 13, 6, 6, 6, 6, 6, 6, 6]",0.9,10.8949001,"[427, 122, 241, 10, 569, 443, 178, 483, 361, 301]"
Pick up the yellow block just to the right of both green blocks,1348,Configuration_13_v2.png,13,9,"[9, 13, 9, 9, 9, 9, 8, 13, 9, 13]",0.636363636364,16.8086471818,"[497, 150, 591, 386, 326, 277, 433, 231, 520, 104]"
Pick up the far right green block that is close to the blue block and before the farthest green block.,459,Configuration_7_v2.png,20,14,"[13, 14, 14, 14, 13, 14, 14, 4, 15, 4]",0.583333333333,26.77090125,"[610, 603, 490, 17, 407, 167, 129, 368, 537, 308]"
Locate the two blue blocks closest to the orange block found on the southern side of the table. Next pick up the blue block located to the north of that orange block.,1340,Configuration_2_v2.png,32,10,"[10, 11, 11, 10, 10, 10, 10, 5, 10, 10]",0.785714285714,18.0107095714,"[282, 109, 395, 525, 438, 331, 236, 609, 478, 5]"
Pick up the green block that is closest in front of you and on your right side.,451,Configuration_1_v2.png,17,8,"[12, 8, 8, 8, 8, 8, 8, 8, 8, 12]",0.833333333333,8.14307066667,"[491, 451, 18, 369, 309, 260, 168, 538, 130, 408]"
"Pick up the blue block on your left side that is in the middle of the two blue blocks, orange block and yellow block.",452,Configuration_2_v1.png,24,11,"[11, 11, 11, 11, 7, 11, 11, 11, 11, 11]",0.9,29.1163347,"[282, 109, 395, 525, 438, 331, 236, 609, 478, 5]"
Pick up the green block located between the two orange blocks and the two blue blocks towards the front left side.,453,Configuration_3_v2.png,21,12,"[12, 6, 12, 12, 12, 12, 12, 6, 12, 6]",0.7,31.1759046,"[508, 413, 92, 456, 136, 374, 219, 265, 579, 314]"
Pick up the far left front orange block that is somewhat in its own space away from the other blocks.,454,Configuration_10_v1.png,20,15,"[15, 15, 15, 6, 14, 15, 15, 15, 15, 2]",0.75,14.28939,"[315, 457, 220, 509, 93, 414, 375, 137, 266, 580]"
pick up the blue block at the front center of the table,1345,Configuration_12_v1.png,12,8,"[6, 6, 8, 6, 6, 12, 8, 8, 6, 8]",0.4,9.1373133,"[484, 288, 401, 570, 135, 362, 444, 161, 242, 11]"
pick up the blue block on your right in between the green and blue blocks,1346,Configuration_11_v2.png,15,4,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",1.0,25.7421506364,"[316, 581, 267, 94, 415, 221, 376, 138, 458, 510]"
Pick up the green block in the center of the table and just before the yellow block and to the right of the lone blue block.,457,Configuration_8_v2.png,26,7,"[7, 7, 7, 7, 7, 7, 7, 1, 7, 7]",0.916666666667,20.0483708333,"[365, 534, 14, 126, 305, 447, 245, 487, 164, 404]"
Pick up the green block that is directly below two orange blocks.,517,Configuration_6_v2.png,12,8,"[8, 8, 8, 8, 8, 8, 3, 8, 8, 14]",0.8,18.510685,"[103, 230, 432, 325, 590, 149, 472, 385, 276, 519]"
Pick up the middle orange block,656,Configuration_13_v1.png,6,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.0,6.89987833333,"[170, 311, 493, 132, 262, 371, 453, 540, 20, 428]"
Pick up the block on your left side thats closer to me but not all the way in the back.,1503,Configuration_1_v1.png,20,1,"[10, 8, 10, 4, 10, 2, 11, 14, 11, 11]",0.285714285714,17.7664641429,"[403, 571, 364, 304, 125, 244, 465, 179, 13, 486]"
Pick up the solitary orange block closest to me,654,Configuration_10_v1.png,9,15,"[6, 6, 15, 15, 6, 15, 15, 6, 15, 15]",0.666666666667,6.56214458333,"[103, 230, 432, 325, 590, 149, 472, 385, 276, 519]"
Pick up the block all the way to your right.,1501,Configuration_11_v2.png,10,4,"[14, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.285714285714,12.646287,"[229, 324, 102, 471, 518, 275, 589, 384, 431, 148]"
Pick up the block thats in the dead middle a little on your right side.,1506,Configuration_8_v1.png,15,6,"[6, 7, 15, 13, 11, 7, 7, 7, 3, 6]",0.2,28.2629774,"[312, 133, 494, 577, 113, 263, 217, 454, 372, 429]"
Pick up the exact center green block just under the yellow block,653,Configuration_8_v2.png,12,7,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",1.0,11.9804794,"[7, 397, 480, 157, 284, 119, 527, 333, 440, 238]"
"there are three green blocks in the middle of the table, grab the one in the middle.",1138,Configuration_8_v1.png,17,6,"[6, 6, 6, 6, 6, 6, 6, 7, 6, 6]",0.909090909091,11.4762777273,"[170, 311, 493, 132, 262, 371, 453, 540, 20, 428]"
Pick up the yellow block closest to me,651,Configuration_5_v2.png,8,10,"[2, 10, 10, 10, 10, 2, 2, 2, 10, 10]",0.6,8.2616874,"[365, 534, 14, 126, 305, 447, 245, 487, 164, 404]"
Pick up the block that is dead in the middle.,1508,Configuration_8_v2.png,10,7,"[7, 7, 11, 11, 7, 7, 7, 7, 7, 7]",0.8,9.6809954,"[539, 169, 19, 261, 131, 452, 336, 409, 370, 492]"
Pick up the block on your right side thats in the middle row.,1509,Configuration_4_v2.png,13,5,"[9, 2, 5, 2, 2, 13, 14, 8, 2, 2]",0.1,17.4975425,"[365, 534, 14, 126, 305, 447, 245, 487, 164, 404]"
Pick up the left blue block,658,Configuration_7_v1.png,6,13,"[13, 13, 13, 13, 13, 13, 2, 13, 2, 2]",0.727272727273,6.04993218182,"[170, 311, 493, 132, 262, 371, 453, 540, 20, 428]"
Pick up the orange block nearest to you.,659,Configuration_10_v2.png,8,6,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",1.0,6.2765849,"[363, 243, 12, 532, 485, 162, 124, 464, 402, 289]"
Pick up the Orange Block which is farthest away from the rest of the blocks.,322,Configuration_10_v1.png,15,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",1.0,10.9607932,"[229, 324, 102, 471, 518, 275, 589, 384, 431, 148]"
Pick up the blue block that is closest to me.,323,Configuration_12_v2.png,10,1,"[6, 1, 1, 1, 1, 6, 1, 6, 1, 6]",0.6,18.3377443,"[566, 467, 144, 419, 271, 380, 320, 609, 225, 98]"
Pick up the Green Block that is the middle of a group of three Green Blocks located on your right.,320,Configuration_8_v1.png,20,6,"[6, 7, 6, 6, 10, 6, 6, 6, 6, 6]",0.8,12.7286729,"[435, 388, 475, 152, 247, 2, 328, 522, 279, 106]"
Pick up the Green Block that is directly in front of two Orange Blocks.,321,Configuration_6_v2.png,14,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",1.0,10.2582025455,"[449, 166, 536, 406, 16, 489, 258, 128, 367, 307]"
Pick up the blue block that is furthest to your right.,326,Configuration_14_v1.png,11,3,"[3, 3, 3, 3, 13, 3, 3, 9, 13, 3]",0.7,7.7274781,"[524, 235, 4, 330, 108, 437, 394, 477, 154, 281]"
Pick the yellow block that is touching the other yellow block that is directly between the orange and blue blocks to your right.,327,Configuration_4_v2.png,23,5,"[7, 13, 3, 3, 3, 6, 13, 3, 5, 5]",0.272727272727,20.8712366364,"[229, 324, 102, 471, 518, 275, 589, 384, 431, 148]"
Pick up the green block that is closer to you.,324,Configuration_3_v1.png,10,6,"[6, 6, 6, 6, 6, 14, 6, 12, 6, 12]",0.7,10.6613714,"[566, 467, 144, 419, 271, 380, 320, 609, 225, 98]"
Pick up the yellow block that is in between 3 other yellow blocks and next to a green block.,325,Configuration_13_v2.png,19,9,"[9, 9, 9, 9, 9, 9, 9, 9, 9, 9]",1.0,25.5512265,"[373, 218, 296, 313, 134, 412, 505, 578, 455, 91]"
"Towards your left, pick the yellow block that is surrounded by green blocks and one blue block.",328,Configuration_11_v1.png,17,11,"[11, 11, 9, 11, 11, 11, 6, 11, 11, 11]",0.8,11.1929567,"[363, 243, 12, 532, 485, 162, 124, 464, 402, 289]"
"Of the two green boxes that are on your left, choose the one that is closer to you.",329,Configuration_7_v2.png,18,14,"[14, 4, 15, 14, 14, 14, 14, 14, 14, 14]",0.818181818182,10.9041655455,"[237, 6, 576, 396, 332, 479, 156, 118, 439, 283]"
Pick up the yellow cube.,1341,Configuration_1_v1.png,5,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,3.329883,"[15, 127, 405, 165, 366, 488, 448, 535, 306, 248]"
Pick up the block below last one on the right side,996,Configuration_13_v1.png,11,2,"[4, 4, 4, 1, 15, 2, 3, 12, 13, 4]",0.181818181818,20.6312131818,"[524, 235, 4, 330, 108, 437, 394, 477, 154, 281]"
Pick up the blue block that is the furthermost block away from you on the table.,991,Configuration_12_v2.png,16,1,"[8, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9,13.5603405,"[373, 218, 296, 313, 134, 412, 505, 578, 455, 91]"
Pick up the orange block that is the closest one to you of the three that are on the back side of the table.,990,Configuration_13_v1.png,24,2,"[2, 2, 2, 2, 1, 2, 2, 1, 12, 2]",0.727272727273,17.4759734545,"[524, 235, 4, 330, 108, 437, 394, 477, 154, 281]"
"Pick up the green block that is on the far left side, but is the closer one to you.",993,Configuration_7_v2.png,19,14,"[14, 14, 14, 14, 14, 14, 14, 14, 14, 14]",1.0,9.6508076,"[513, 319, 584, 97, 466, 143, 224, 379, 270, 609]"
Pick up the yellow block that is to your left of the blue block and has three other yellow blocks surrounding it.,992,Configuration_4_v1.png,22,6,"[5, 6, 5, 5, 7, 1, 8, 6, 6, 9]",0.3,29.8012909,"[146, 227, 100, 587, 273, 516, 469, 421, 348, 382]"
Pick up the third blue block from the left side,999,Configuration_2_v2.png,10,10,"[10, 10, 10, 7, 10, 10, 10, 10, 12, 10]",0.8,8.2824146,"[315, 457, 220, 509, 93, 414, 375, 137, 266, 580]"
Pick up the second yellow block on the left side,998,Configuration_11_v1.png,10,11,"[11, 11, 11, 11, 11, 11, 1, 1, 11, 11]",0.846153846154,25.5838536154,"[147, 422, 470, 517, 588, 101, 350, 246, 274, 383]"
Pick up the green block closest to you,120,Configuration_3_v1.png,8,6,"[6, 6, 6, 6, 6, 6, 12, 6, 6, 6]",0.909090909091,7.75098645455,"[441, 359, 239, 481, 285, 398, 158, 120, 568, 8]"
Pick up the blue block second from your right.,121,Configuration_14_v2.png,9,7,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",1.0,9.7679632,"[280, 3, 523, 153, 436, 609, 393, 234, 107, 329]"
PIck up the orange block closest to me,122,Configuration_5_v1.png,8,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 6]",0.9,7.3427046,"[513, 319, 584, 97, 466, 143, 224, 379, 270, 623]"
Pick up the blue block closest to your right.,123,Configuration_11_v2.png,9,4,"[10, 4, 4, 4, 4, 4, 4, 4, 4, 4]",0.9,12.6910706,"[373, 218, 296, 313, 134, 412, 505, 578, 455, 91]"
Pick up the yellow block that is just to your left of the blue block that is farthest to your right.,124,Configuration_4_v1.png,21,6,"[11, 11, 6, 15, 1, 6, 15, 6, 6, 6]",0.583333333333,22.4458925833,"[15, 127, 405, 165, 366, 488, 448, 535, 306, 248]"
Pick up the green block that is in the center and next to a yellow block and to your right of the blue block that is farthest to your left.,125,Configuration_8_v2.png,30,7,"[7, 6, 7, 7, 7, 7, 7, 7, 6, 7]",0.857142857143,24.7282029286,"[427, 122, 241, 10, 569, 443, 178, 483, 361, 301]"
Pick up the blue block that is farthest to your left.,126,Configuration_7_v1.png,11,13,"[13, 13, 13, 13, 13, 12, 13, 2, 13, 2]",0.7,10.4698024,"[512, 378, 318, 583, 460, 223, 142, 96, 417, 269]"
Pick up the blue block to your right.,127,Configuration_11_v2.png,8,4,"[4, 10, 4, 10, 4, 4, 4, 4, 4, 4]",0.818181818182,12.107506,"[403, 571, 364, 304, 125, 244, 465, 179, 13, 486]"
Pick up the yellow block.,128,Configuration_1_v1.png,5,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1.0,5.7434138,"[103, 230, 432, 325, 590, 149, 472, 385, 276, 519]"
Pick up the blue block that is closest to me.,129,Configuration_12_v2.png,10,1,"[1, 1, 1, 1, 1, 1, 6, 1, 1, 1]",0.923076923077,8.80895007692,"[529, 399, 286, 159, 442, 121, 609, 240, 9, 360]"
Pick up the first green block near you.,521,Configuration_1_v2.png,8,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",1.0,5.132036,"[316, 581, 267, 94, 415, 221, 376, 138, 458, 510]"
pick up the orange block at the top left corner.,1396,Configuration_10_v1.png,10,15,"[15, 15, 6, 15, 15, 6, 13, 15, 6, 15]",0.666666666667,6.47655383333,"[539, 169, 19, 261, 131, 452, 336, 409, 370, 492]"
"Raise your right hand, reach across the table directly in front of you and touch the first green block covered by the shadow of your hand.",579,Configuration_3_v2.png,26,12,"[6, 6, 6, 12, 6, 6, 6, 6, 6, 6]",0.1,15.2699875,"[449, 166, 536, 406, 16, 489, 258, 128, 367, 307]"
"Raise your right hand, place it on the table, slide it forward, and touch the third green block you see.",578,Configuration_6_v1.png,20,12,"[14, 8, 14, 14, 12, 14, 15, 3, 14, 14]",0.181818181818,22.9643311818,"[316, 581, 267, 94, 415, 221, 376, 138, 458, 510]"
pick up the closest yellow cube to you that is touching a green cube,571,Configuration_13_v2.png,14,9,"[9, 9, 9, 9, 9, 9, 12, 9, 9, 9]",0.9,15.9736134,"[441, 359, 239, 481, 285, 398, 158, 120, 568, 8]"
pick up the blue cube that is the second furthest away from you,570,Configuration_12_v1.png,13,8,"[8, 8, 10, 8, 8, 8, 8, 12, 8, 8]",0.818181818182,12.7297686364,"[497, 150, 591, 386, 326, 277, 433, 231, 520, 104]"
"pick up your left hand, place it on the table,  slide it to the right and touch the first green block you see.",577,Configuration_1_v2.png,23,8,"[14, 8, 14, 14, 14, 14, 8, 14, 14, 14]",0.272727272727,16.5819192727,"[237, 6, 576, 396, 332, 479, 156, 118, 439, 283]"
"Raise your right hand, reach across the table in front of you, slide your hand to the left, and pick up the first green block you see.",576,Configuration_9_v1.png,27,11,"[6, 6, 5, 11, 11, 6, 6, 5, 5, 11]",0.5,16.1288191429,"[280, 3, 523, 153, 436, 609, 393, 234, 107, 329]"
pick up the blue cube closest to your left,574,Configuration_7_v1.png,9,13,"[13, 13, 13, 13, 2, 13, 13, 2, 2, 13]",0.727272727273,8.44880009091,"[524, 235, 4, 330, 108, 437, 394, 477, 154, 281]"
Find the only two green blocks. Pick up the yellow block in front of and just to the right of those green blocks.,1209,Configuration_13_v2.png,23,9,"[9, 9, 9, 9, 9, 9, 13, 12, 9, 12]",0.727272727273,21.4169688182,"[610, 603, 490, 17, 407, 167, 129, 368, 537, 308]"
Pick up the green block that is in the middle of the three green blocks in a straight line.,1421,Configuration_8_v1.png,19,6,"[6, 6, 6, 6, 6, 6, 10, 6, 6, 6]",0.933333333333,9.85739633333,"[441, 359, 239, 481, 285, 398, 158, 120, 568, 8]"
Pick up the orange block furthest to the left.,1423,Configuration_10_v1.png,9,15,"[15, 15, 15, 15, 15, 2, 15, 15, 15, 15]",0.9,10.9814953,"[226, 468, 593, 609, 381, 515, 321, 272, 145, 99]"
Pick up the green block that is furthest to the left.,1422,Configuration_9_v1.png,11,11,"[11, 11, 11, 5, 11, 6, 5, 5, 11, 11]",0.6,13.3065975,"[365, 534, 14, 126, 305, 447, 245, 487, 164, 404]"
Pick up the furthest green block on your left.,1425,Configuration_7_v2.png,9,14,"[14, 14, 15, 14, 4, 4, 14, 15, 15, 15]",0.5,7.66694175,"[146, 227, 100, 587, 273, 516, 469, 421, 348, 382]"
Pick up the middle green block in the line of green blocks on the left.,1424,Configuration_6_v1.png,15,12,"[13, 12, 12, 12, 12, 11, 12, 12, 12, 12]",0.8,13.6221462,"[315, 457, 220, 509, 93, 414, 375, 137, 266, 580]"
Pick up the yellow block to the north west of the blue block furthest to your right.,1427,Configuration_4_v1.png,17,6,"[1, 5, 6, 1, 6, 3, 15, 2, 5, 10]",0.272727272727,24.4679476364,"[566, 467, 144, 419, 271, 380, 320, 609, 225, 98]"
Pick up the green block on your left.,1426,Configuration_3_v2.png,8,12,"[12, 6, 12, 12, 12, 12, 12, 15, 12, 12]",0.833333333333,9.94008908333,"[316, 581, 267, 94, 415, 221, 376, 138, 458, 510]"
pick up the middle green block.,1429,Configuration_8_v1.png,6,6,"[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",0.230769230769,5.75017692308,"[147, 422, 470, 517, 588, 101, 350, 246, 274, 383]"
Pick up the blue block furthest to your right.,1428,Configuration_11_v2.png,9,4,"[10, 4, 10, 4, 10, 10, 10, 4, 10, 10]",0.3,11.2537088,"[484, 288, 401, 570, 135, 362, 444, 161, 242, 11]"
